,uid,quality,engagement,outcome,capacity,participation,score,rank
3531,9913,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3532,7085,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3533,3002,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3534,2630,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3535,2234,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3536,9443,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3537,6117,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3538,958,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3539,9165,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3540,16655,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3541,5342,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3542,5615,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3543,1096,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3544,10403,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3545,10105,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3546,3117,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3547,903,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3548,5487,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3549,2095,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3550,11186,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3551,16176,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3552,7663,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3553,1300,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3554,4672,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3555,6314,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3556,1553,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3557,0,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3558,2830,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3559,8990,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3560,3587,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3561,9326,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3562,1633,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3563,2515,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3564,9419,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3565,4839,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3566,2808,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3567,2335,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3568,770,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3569,10292,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3570,10057,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3571,5630,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3572,2525,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3573,10485,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3574,9456,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3575,9488,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3576,8755,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3577,17340,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3578,1865,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3579,5214,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3580,1650,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3581,9904,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3582,6717,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3583,9278,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3584,7151,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3585,5473,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3586,9393,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3587,9770,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3588,10075,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3589,1629,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3590,2375,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3591,9578,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3592,10354,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3593,10458,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3594,6921,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3595,10380,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3596,1467,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3597,5139,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3598,10577,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3599,9998,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3600,169,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3601,413,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3602,10326,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3603,7280,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3604,2591,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3605,9852,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3606,1259,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3607,2461,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3608,3788,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3609,2232,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3610,550,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3611,7041,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3612,9690,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3613,7875,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3614,9730,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3615,16725,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3616,2384,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3617,924,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3618,16167,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3619,5116,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3620,1540,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3621,755,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3622,8019,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3623,6047,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3624,10746,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3625,2130,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3626,2118,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3627,8842,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3628,3289,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3629,10363,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3630,16798,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3631,6841,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3632,8646,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3633,6270,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3634,10338,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3635,10362,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3636,2558,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3637,2448,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3638,2874,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3639,1672,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3640,5544,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3641,16241,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3642,475,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3643,9676,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3644,7487,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3645,4384,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3646,9436,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3647,2907,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3648,5490,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3649,6375,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3650,2507,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3651,10691,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3652,7940,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3653,10219,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3654,895,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3655,6077,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3656,16314,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3657,5939,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3658,16425,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3659,1496,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3660,5620,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3661,7164,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3662,6385,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3663,3481,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3664,2914,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3665,8739,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3666,7264,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3667,1071,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3668,16726,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3669,2176,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3670,1218,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3671,16371,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3672,10212,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3673,6520,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3674,5973,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3675,6852,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3676,3063,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3677,10184,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3678,7098,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3679,5594,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3680,9634,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3681,4823,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3682,509,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3683,9044,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3684,10642,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3685,6112,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3686,5501,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3687,4488,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3688,16779,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3689,1229,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3690,7252,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3691,4385,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3692,9304,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3693,16694,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3694,1231,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3695,2675,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3696,3909,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3697,9779,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3698,10698,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3699,2740,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3700,2405,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3701,6595,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3702,10591,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3703,16943,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3704,9113,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3705,939,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3706,5977,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3707,7086,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3708,1653,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3709,4495,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3710,5310,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3711,4161,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3712,6460,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3713,6895,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3714,10948,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3715,8144,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3716,6588,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3717,2617,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3718,7515,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3719,10111,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3720,2392,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3721,1642,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3722,1068,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3723,7694,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3724,10469,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3725,6373,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3726,5301,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3727,3062,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3728,17193,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3729,3209,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3730,16903,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3731,9290,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3732,485,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3733,1677,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3734,7680,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3735,4541,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3736,10120,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3737,6720,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3738,5576,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3739,3227,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3740,10389,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3741,5522,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3742,2368,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3743,10244,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3744,4597,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3745,685,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3746,6732,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3747,5289,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3748,16212,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3749,3121,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3750,942,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3751,2951,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3752,10826,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3753,3242,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3754,5375,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3755,5129,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3756,8793,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3757,7547,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3758,2818,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3759,5260,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3760,5633,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3761,17398,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3762,6484,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3763,17373,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3764,5504,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3765,7244,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3766,952,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3767,3326,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3768,4926,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3769,3518,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3770,5154,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3771,8681,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3772,8061,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3773,2917,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3774,5843,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3775,2073,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3776,16657,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3777,5309,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3778,4139,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3779,17205,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3780,1443,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3781,10465,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3782,3973,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3783,7177,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3784,10391,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3785,10199,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3786,10790,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3787,9209,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3788,5527,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3789,8031,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3790,9235,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3791,10318,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3792,818,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3793,6339,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3794,5500,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3795,10377,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3796,3156,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3797,1917,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3798,964,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3799,1122,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3800,761,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3801,4813,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3802,6264,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3803,3756,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3804,1103,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3805,8568,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3806,2299,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3807,945,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3808,7426,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3809,9799,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3810,1665,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3811,7669,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3812,1909,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3813,7013,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3814,5247,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3815,9742,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3816,10810,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3817,4528,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3818,10768,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3819,2748,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3820,8989,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3821,912,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3822,4874,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3823,1419,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3824,16647,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3825,465,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3826,2997,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3827,6090,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3828,16773,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3829,1374,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3830,6788,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3831,10166,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3832,1797,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3833,16353,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3834,16319,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3835,2338,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3836,1512,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3837,9798,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3838,2761,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3839,9588,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3840,3443,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3841,1429,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3842,10700,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3843,3228,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3844,2233,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3845,6486,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3846,3851,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3847,4736,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3848,5141,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3849,2412,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3850,3337,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3851,3961,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3852,16997,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3853,3199,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3854,3009,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3855,2505,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3856,499,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3857,2127,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3858,7892,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3859,686,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3860,1383,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3861,7083,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3862,9308,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3863,0,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3864,5923,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3865,929,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3866,3763,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3867,17400,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3868,4136,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3869,9848,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3870,6538,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3871,2014,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3872,7802,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3873,9832,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3874,1843,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3875,5477,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3876,10345,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3877,1579,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3878,5184,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3879,8638,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3880,5553,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3881,9703,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3882,3947,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3883,1329,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3884,9766,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3885,5497,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3886,16666,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3887,16267,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3888,1965,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3889,9721,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3890,10267,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3891,10072,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3892,1328,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3893,3472,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3894,7558,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3895,1100,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3896,16751,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3897,10566,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3898,7983,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3899,17194,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3900,17166,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3901,5957,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3902,3126,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3903,2879,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3904,1139,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3905,2856,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3906,7523,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3907,1209,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3908,10836,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3909,1079,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3910,2239,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3911,16187,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3912,8124,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3913,2935,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3914,16799,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3915,16240,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3916,6398,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3917,1353,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3918,3797,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3919,2651,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3920,4641,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3921,9365,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3922,10466,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3923,16721,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3924,1673,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3925,8159,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3926,6745,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3927,6499,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3928,5124,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3929,8645,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
3930,16745,0.0,0.0,0.0,10.0,0.0,1.2,1907.0
